,file,国名,評価年度,評価会社,評価者,プロジェクトコスト_計画時_int,プロジェクトコスト_実績_int,プロジェクト期間開始_計画時,プロジェクト期間終了_計画時,プロジェクト期間開始_実績,プロジェクト期間終了_実績,事前評価時_プロジェクト期間（月）,実績_プロジェクト期間（月）,妥当性評価,整合性評価,有効性評価,インパクト評価,効率性評価,効率性_コスト,効率性_期間,持続性評価,適応・貢献評価,付加価値・創造価値評価,総合評価,備考,事業形態,分野,案件名,連番,地域,地域詳細
1704,https://www2.jica.go.jp/ja/evaluation/pdf/2014_0960540_4_f.pdf,ボリビア,2014,株式会社グローバル・グループ21ジャパン,薗田元,1343000000.0,1249000000.0,2009-10-01,2011-12-28,2009-10-01,2011-11-01,28.0,26.0,高い,,高い,高い,高い,93.0,93.0,中程度,,,非常に高い,,無償,上水道,ポトシ市リオ・サンファン系上水道施設整備計画,1,中南米,南アメリカ
1705,https://www2.jica.go.jp/ja/evaluation/pdf/2017_0900734_4_f.pdf,ボリビア,2017,株式会社国際開発センター,長谷川祐輔,270000000.0,431000000.0,2010-03-01,2013-03-01,2010-03-01,2014-09-01,36.0,54.0,高い,,中程度,中程度,低い,160.0,150.0,低い,,,低い,,技協,農業一般,北部ラパス小規模農家の生計向上のための付加価値型農業プロジェクト,1,中南米,南アメリカ
1706,https://www2.jica.go.jp/ja/evaluation/pdf/2021_0961330_4_f.pdf,ボリビア,2021,ボリビア事務所,,440000000.0,440000000.0,2010-03-19,2013-09-09,2010-03-19,2017-07-21,59.0,88.0,高い,,中程度,中程度,中程度,100.0,211.0,中程度,,,一部課題がある,,無償,新・再生エネルギー,太陽光を活用したクリーンエネルギー導入計画,1,中南米,南アメリカ
1707,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0900727_4_f.pdf,ボリビア,2018,ボリビア事務所,,350000000.0,246000000.0,2010-04-01,2015-03-01,2010-04-01,2015-03-01,60.0,60.0,高い,,高い,高い,高い,70.0,100.0,中程度,,,非常に高い,効率性の項目において、「事業期間、事業費ともに計画内に収まった（計画比：それぞれ 70%、100%）」と記載があるが、本文中の協力金額（計画：350百万円、実績：246百万円）及び協力期間（2010年4月～2015年3月）から算出した計画比は、期間100％、コスト70％であるため、本文の記載は誤記の可能性が高いと判断し、算出値を採用した。,技協,水資源開発,氷河減少に対する水資源管理適応策モデルの開発,1,中南米,南アメリカ
1708,https://www2.jica.go.jp/ja/evaluation/pdf/2017_0700540_4_f.pdf,ボリビア,2017,ボリビア事務所,,260000000.0,207000000.0,2010-08-01,2014-08-01,2010-08-01,2014-08-01,48.0,48.0,高い,,高い,高い,高い,80.0,100.0,中程度,,,非常に高い,,技協,保健・医療,ラパス県農村部母子保健に焦点をあてた地域保健ネットワーク強化プロジェクト,1,中南米,南アメリカ
1709,https://www2.jica.go.jp/ja/evaluation/pdf/2018_1161060_4_f.pdf,ボリビア,2018,ボリビア事務所,,566000000.0,457000000.0,2012-06-18,2014-08-14,2012-06-18,2015-10-14,26.0,40.0,高い,,高い,高い,中程度,81.0,154.0,中程度,,,高い,,無償,上水道,ベニ県及びパンド県村落地域飲料水供給計画,1,中南米,南アメリカ
1710,https://www2.jica.go.jp/ja/evaluation/pdf/2020_1100338_4_f.pdf,ボリビア,2020,ボリビア事務所,,367000000.0,265000000.0,2012-11-01,2016-11-01,2012-11-01,2016-11-01,48.0,48.0,高い,,中程度,中程度,高い,72.0,100.0,中程度,,,高い,,技協,農業一般,灌漑農業のための人材育成プロジェクト,1,中南米,南アメリカ
1711,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1200507_4_f.pdf,ボリビア,2021,ボリビア事務所,,288000000.0,268000000.0,2013-01-01,2017-01-01,2013-06-01,2017-06-01,48.0,49.0,高い,,中程度,中程度,高い,93.0,100.0,中程度,,,高い,,技協,保健・医療,ポトシ県母子保健ネットワーク強化プロジェクト,1,中南米,南アメリカ
1712,https://www2.jica.go.jp/ja/evaluation/pdf/2022_201400412_4_f.pdf,ボリビア,2022,ボリビア事務所,,350000000.0,378000000.0,2015-10-01,2018-10-01,2015-10-01,2018-10-01,36.0,36.0,高い,やや低い,やや低い,やや低い,高い,108.0,100.0,やや低い,,,一部課題がある,,技協,総合地域開発計画,ポトシ県南西部基礎インフラ整備促進プロジェクト,1,中南米,南アメリカ
1713,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1400401_4_f.pdf,ボリビア,2023,ボリビア事務所,,316000000.0,338000000.0,2015-11-01,2019-11-01,2016-02-01,2020-02-01,48.0,48.0,高い,高い,やや低い,やや低い,高い,105.0,100.0,高い,,,高い,,技協,人口・家族計画,オルロ県母子保健ネットワーク強化プロジェクト,1,中南米,南アメリカ
1714,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1500355_4_f.pdf,ボリビア,2021,ボリビア事務所,,305000000.0,277000000.0,2016-02-01,2017-07-07,2016-02-01,2017-12-01,18.0,23.0,高い,,中程度,中程度,中程度,91.0,128.0,中程度,,,一部課題がある,,技協,都市交通,サンタクルス都市圏交通マスタープラン策定プロジェクト,1,中南米,南アメリカ
1715,https://www2.jica.go.jp/ja/evaluation/pdf/2011_0605841_4_f.pdf,ポーランド,2011,Value Frontier 株式会社,石森康一郎,440000000.0,617680000.0,2004-07-01,2008-06-01,2004-07-01,2008-06-01,48.0,48.0,高い,,中程度,中程度,中程度,140.0,100.0,中程度,,,一部課題がある,,技協,エネルギー一般,ポーランド・日本省エネルギー技術センタープロジェクト,1,欧州,東欧
1716,https://www2.jica.go.jp/ja/evaluation/pdf/2012_0605312_4_f.pdf,マダガスカル,2012,Value Frontier 株式会社,石森康一郎,757000000.0,917100000.0,1998-04-01,2001-04-06,2003-12-01,2006-05-01,60.0,90.0,中程度,,低い,低い,低い,135.0,163.0,低い,,,低い,,技協,水産,北西部養殖振興計画,1,アフリカ,東アフリカ
1717,https://www2.jica.go.jp/ja/evaluation/pdf/2012_0407700_4_f.pdf,マダガスカル,2012,株式会社アイコンズ,長島聡,1947000000.0,1607000000.0,2001-04-01,2004-02-29,2004-06-01,2006-02-01,99.0,164.0,高い,高い,高い,高い,中程度,106.0,166.0,低い,,,一部課題がある,,無償,上水道,第二次南西部地下水開発計画,1,アフリカ,東アフリカ
1718,https://www2.jica.go.jp/ja/evaluation/pdf/2012_0300900_4_f.pdf,マダガスカル,2012,株式会社アイコンズ,田中誠,3127000000.0,3044000000.0,2003-06-01,2007-04-06,2003-06-01,2006-12-01,46.0,42.0,高い,,高い,高い,高い,97.0,91.0,中程度,,,非常に高い,,無償,道路,国道7号線バイパス建設計画,1,アフリカ,東アフリカ
1719,https://www2.jica.go.jp/ja/evaluation/pdf/2012_0506900_4_f.pdf,マダガスカル,2012,株式会社アイコンズ,伊藤治夫,1825000000.0,1786000000.0,2004-06-28,2006-01-27,2005-08-03,2007-03-13,19.0,38.0,高い,,高い,高い,中程度,98.0,103.0,中程度,,,高い,,無償,教育,第二次小学校建設計画,1,アフリカ,東アフリカ
1720,https://www2.jica.go.jp/ja/evaluation/pdf/2012_0511900_4_f.pdf,マダガスカル,2012,マダガスカル事務所,,514000000.0,502000000.0,2006-01-13,2007-04-19,2006-01-13,2007-03-23,15.0,14.0,高い,,高い,高い,高い,97.7,94.1,中程度,,,非常に高い,,無償,保健・医療,マジュンガ州母子保健施設整備計画,1,アフリカ,東アフリカ
1721,https://www2.jica.go.jp/ja/evaluation/pdf/2012_0605329_4_f.pdf,マダガスカル,2012,マダガスカル事務所,,310077519.37984496,280000000.0,2007-01-01,2010-01-01,2007-01-01,2010-01-01,37.0,37.0,高い,,高い,高い,高い,90.3,100.0,中程度,,,非常に高い,,技協,人口・家族計画,母子保健サービス改善プロジェクト,1,アフリカ,東アフリカ
1722,https://www2.jica.go.jp/ja/evaluation/pdf/2012_0615000_4_f.pdf,マダガスカル,2012,株式会社アイコンズ,伊藤治夫,1032000000.0,1032000000.0,2007-03-05,2010-02-05,2007-11-07,2009-12-15,35.0,25.0,高い,,高い,高い,高い,100.0,72.0,中程度,,,非常に高い,,無償,教育,アンツィラナナ州及びトリアラ州小学校教室建設計画,1,アフリカ,東アフリカ
1723,https://www2.jica.go.jp/ja/evaluation/pdf/2012_0710400_4_f.pdf,マダガスカル,2012,マダガスカル事務所,,578000000.0,563000000.0,2007-11-14,2008-10-20,2007-11-14,2009-05-20,11.0,18.0,高い,,中程度,中程度,中程度,98.0,162.0,中程度,,,一部課題がある,,無償,農業機械,アンチラベ農業機械化訓練センター拡張・機材整備計画,1,アフリカ,東アフリカ
1724,https://www2.jica.go.jp/ja/evaluation/pdf/2016_0609389_4_f.pdf,マダガスカル,2016,マダガスカル事務所,,340000000.0,376000000.0,2008-03-01,2012-02-29,2008-03-01,2013-03-01,48.0,61.0,高い,,高い,高い,中程度,112.0,125.0,中程度,,,高い,,技協,保健・医療,エイズ予防対策強化プロジェクト,1,アフリカ,東アフリカ
1725,https://www2.jica.go.jp/ja/evaluation/pdf/2015_0700711_4_f.pdf,マダガスカル,2015,マダガスカル事務所,,180000000.0,501000000.0,2008-09-01,2010-08-31,2008-09-01,2013-03-01,24.0,55.0,中程度,,低い,低い,低い,278.0,225.0,低い,,,低い,,技協,社会基盤一般,アッチモ・アンドレファナ県における給水施設維持管理能力と衛生行動改善プロジェクト,1,アフリカ,東アフリカ
1726,https://www2.jica.go.jp/ja/evaluation/pdf/2017_0700691_4_f.pdf,マダガスカル,2017,マダガスカル事務所,,550000000.0,552000000.0,2011-03-01,2014-09-01,2011-03-01,2014-09-01,43.0,43.0,高い,,中程度,中程度,高い,100.0,100.0,低い,,,一部課題がある,,技協,水産,北西部マジュンガ地区ティラピア養殖普及を通じた村落開発プロジェクト,1,アフリカ,東アフリカ
1727,https://www2.jica.go.jp/ja/evaluation/pdf/2021_0800978_4_f.pdf,マダガスカル,2021,マダガスカル事務所,,494000000.0,579000000.0,2011-09-01,2016-08-09,2012-02-01,2018-03-01,60.0,74.0,高い,,高い,高い,中程度,117.0,123.0,中程度,,,高い,,技協,環境問題,ムララノクロム総合環境保全・農村開発促進手法開発プロジェクト,1,アフリカ,東アフリカ
1728,https://www2.jica.go.jp/ja/evaluation/pdf/2022_1461010_4_f.pdf,マダガスカル,2022,マダガスカル事務所,,860000000.0,860000000.0,2015-06-24,2018-07-23,2015-06-24,2019-04-19,36.0,46.0,高い,やや低い,高い,高い,高い,100.0,124.0,高い,,,非常に高い,,無償,基礎教育,第四次小学校建設計画,1,アフリカ,東アフリカ
1729,https://www2.jica.go.jp/ja/evaluation/pdf/2024_1502119_4_f.pdf,マダガスカル,2024,マダガスカル事務所,,400000000.0,409000000.0,2017-01-01,2018-12-07,2016-12-01,2019-08-01,24.0,33.0,高い,やや低い,高い,高い,やや低い,102.0,138.0,高い,,,非常に高い,,技協,都市計画・土地造成,アンタナナリボ・トアマシナ経済都市軸（TaToM）総合開発計画策定プロジェクト,1,アフリカ,東アフリカ
1730,https://www2.jica.go.jp/ja/evaluation/pdf/2012_0804400_4_f.pdf,マダガスカル,2012,マダガスカル事務所,,228000000.0,175000000.0,,,2008-06-12,2009-09-21,,15.0,高い,,中程度,中程度,中程度,77.0,147.0,中程度,,,一部課題がある,,無償,保健・医療,予防接種強化計画,1,アフリカ,東アフリカ
1731,https://www2.jica.go.jp/ja/evaluation/pdf/2012_0802600_4_f.pdf,マラウイ,2012,オクタヴィアジャパン株式会社,杉山悠子,1033000000.0,1031000000.0,2004-11-01,2007-11-17,2004-11-01,2008-09-01,27.0,34.0,高い,,高い,高い,中程度,99.0,126.0,中程度,,,高い,,無償,農業土木,第二次ブワンジェバレー灌漑施設復旧計画,1,アフリカ,南部アフリカ
1732,https://www2.jica.go.jp/ja/evaluation/pdf/2011_0510100_4_f.pdf,マラウイ,2011,マラウイ事務所,,691000000.0,691000000.0,2005-08-01,2006-12-11,2005-08-01,2007-03-01,16.0,19.0,高い,,高い,高い,中程度,100.0,116.0,中程度,,,高い,,無償,運輸交通一般,バラカ-サリマ間国道五号線橋梁架け替え計画,1,アフリカ,南部アフリカ
1733,https://www2.jica.go.jp/ja/evaluation/pdf/2011_0510000_4_f.pdf,マラウイ,2011,マラウイ事務所,,964000000.0,731100000.0,2005-08-01,2009-03-01,2007-07-01,2009-03-01,98.0,98.0,高い,,高い,高い,高い,75.0,100.0,中程度,,,非常に高い,,無償,水資源開発,リロングウェ西地区地下水開発計画,1,アフリカ,南部アフリカ
1734,https://www2.jica.go.jp/ja/evaluation/pdf/2019_1000677_4_f.pdf,マラウイ,2019,マラウイ事務所,,641000000.0,645000000.0,2005-10-01,2010-03-21,2011-04-01,2017-04-01,60.0,133.0,高い,,中程度,中程度,中程度,101.0,110.0,中程度,,,一部課題がある,,技協,商業経営,一村一品グループ支援に向けた一村一品運動実施能力強化プロジェクト,1,アフリカ,南部アフリカ
1735,https://www2.jica.go.jp/ja/evaluation/pdf/2011_0611700_4_f.pdf,マラウイ,2011,マラウイ事務所,,717000000.0,678000000.0,2006-11-01,2008-02-28,2006-11-01,2008-05-01,16.0,18.0,高い,,高い,高い,中程度,94.0,113.0,中程度,,,高い,,無償,保健・医療,地方保健医療施設改善計画,1,アフリカ,南部アフリカ
1736,https://www2.jica.go.jp/ja/evaluation/pdf/2013_0604837_4_f.pdf,マラウイ,2013,マラウイ国事務所,,192592592.5925926,208000000.0,2006-12-01,2010-12-01,2006-12-01,2010-12-01,48.0,48.0,高い,,中程度,中程度,中程度,108.0,100.0,中程度,,,一部に課題があると判断される,,技協,教育,県教育開発計画制度化プロジェクト,1,アフリカ,南部アフリカ
1737,https://www2.jica.go.jp/ja/evaluation/pdf/2018_1360570_4_f.pdf,マラウイ,2018,株式会社かいはつマネジメント・コンサルティング,白井和子,2003000000.0,2076000000.0,2007-07-01,2008-12-10,2013-12-01,2015-10-01,34.0,78.0,['高い'],,['中程度'],['中程度'],['中程度'],104.0,150.0,['中程度'],,,一部課題がある,,無償,道路,ブランタイヤ市道路網整備計画（三次）,1,アフリカ,南部アフリカ
1738,https://www2.jica.go.jp/ja/evaluation/pdf/2021_1200067_4_f.pdf,マラウイ,2021,株式会社メトリクスワークコンサルタンツ,西川圭輔、西野宏,885000000.0,939000000.0,2007-11-01,2012-11-01,2013-04-01,2018-03-01,60.0,60.0,高い,高い,高い,高い,高い,105.0,100.0,やや低い,,,高い,,技協,林業・森林保全,シレ川中流域における農民による流域保全活動推進プロジェクト,1,アフリカ,南部アフリカ
1739,https://www2.jica.go.jp/ja/evaluation/pdf/2020_1200066_4_f.pdf,マラウイ,2020,マラウイ事務所,,745000000.0,609000000.0,2008-08-01,2012-08-01,2013-08-01,2017-08-01,97.0,49.0,高い,,中程度,中程度,高い,82.0,100.0,中程度,,,高い,,技協,中等教育,中等理数科教育強化プロジェクト,1,アフリカ,南部アフリカ
1740,https://www2.jica.go.jp/ja/evaluation/pdf/2019_0961720_4_f.pdf,マラウイ,2019,マラウイ事務所,,660000000.0,647000000.0,2010-02-01,2011-12-17,2010-02-01,2013-09-01,23.0,44.0,高い,,高い,高い,中程度,98.0,191.0,中程度,,,高い,,無償,新・再生エネルギー,太陽光を活用したクリーンエネルギー導入計画,1,アフリカ,南部アフリカ
1741,https://www2.jica.go.jp/ja/evaluation/pdf/2015_1161500_4_f.pdf,マラウイ,2015,マラウィ事務所,,994000000.0,960000000.0,2010-02-17,2012-01-22,2012-03-30,2012-12-12,35.0,38.0,高い,,中程度,中程度,中程度,109.0,127.0,高い,,,高い,,無償,道路,国道一号線南ルクル橋架け替え計画,1,アフリカ,南部アフリカ
1742,https://www2.jica.go.jp/ja/evaluation/pdf/2020_1360840_4_f.pdf,マラウイ,2020,株式会社アイコンズ,伊藤治夫,4039000000.0,4039000000.0,2010-08-01,2012-11-21,2014-03-01,2017-05-01,57.0,98.0,高い,,高い,高い,中程度,100.0,130.0,中程度,,,高い,本報告書では、「中等学校改善計画（一次）」、「第二次中等学校改善計画（二次）」、「第三次中等学校改善計画（三次）」の3事業を統合して評価しているため、評価値は共通のものを記載。,無償,中等教育,第三次中等学校改善計画,1,アフリカ,南部アフリカ
1743,https://www2.jica.go.jp/ja/evaluation/pdf/2015_1060770_4_f.pdf,マラウイ,2015,マラウイ事務所,,778000000.0,653000000.0,2011-01-26,2012-07-31,2011-01-26,2012-11-19,18.0,22.0,高い,,中程度,中程度,中程度,84.0,120.0,中程度,,,一部課題がある,,無償,航空・空港,カムズ国際空港航空航法システム改修計画,1,アフリカ,南部アフリカ
1744,https://www2.jica.go.jp/ja/evaluation/pdf/2016_1060810_4_f.pdf,マラウイ,2016,マラウイ事務所,,426000000.0,300000000.0,2011-01-26,2013-01-01,2011-01-26,2013-07-25,25.0,30.0,高い,,高い,高い,中程度,70.0,129.0,中程度,,,高い,,無償,上水道、水資源開発,地下水開発計画,1,アフリカ,南部アフリカ
1745,https://www2.jica.go.jp/ja/evaluation/pdf/2023_1400325_4_f.pdf,マラウイ,2023,マラウイ事務所,,906000000.0,618000000.0,2011-05-01,2014-03-31,2015-03-26,2020-03-25,96.0,96.0,高い,高い,やや低い,やや低い,非常に高い,68.0,100.0,やや低い,"・JICA 現地事務所員は、提出された事業モニタリングシートに提言し、全体的な指導を行った。研修にはオブザーバーとして参加し、必要な場合には機材調達も支援した。JICA事務所は、関連する問題については、文書と口頭の両方を通じて灌漑局との良好なコミュニケーションを維持した。
・JICA 専門家はカウンターパートと協力し、計画された活動が適時に行われるようにした。また、研修実施やスキーム建設作業を監督するとともに、灌漑局と定期的に会合を開き、重要な問題について情報交換した。",・灌漑局職員が日本に派遣され灌漑分野の研修に参加した。参加者は、それぞれの職場の同僚と知識を共有すべく、普及を行った。参加者が学んだのは、農業開発プロジェクトに関する日本の法制度、プロジェクト実施体制、環境配慮等に加え、灌漑施設プロジェクトの計画から維持・管理までの手法、さらには灌漑・排水施設の設計、運営、維持管理であった。他にも関心の高い分野として日本の先端技術があげられ、参加者にとって訪日以前に使用したことはない技術も含まれていた。,一部課題がある,,技協,農業土木,中規模灌漑開発維持管理能力強化プロジェクト,1,アフリカ,南部アフリカ
